ibge_mun,iso_year,iso_week,precip_tot,temp_mean,temp_min,temp_max,umid_mean,vento_velocidade_horaria_m_s_mean,n_stations,sem_not,cases
171875,2024,41,28.8,26.62846715328467,15.5,37.8,,1.7437956204379563,1.0,,0.0
171875,2024,44,20.2,26.1327868852459,21.0,34.4,,1.8590163934426231,1.0,,0.0
171875,2024,45,11.4,26.344642857142855,16.6,37.3,,1.7589285714285714,1.0,,0.0
171875,2024,46,27.2,25.604444444444447,21.5,33.4,,1.6266666666666667,1.0,,0.0
171875,2024,48,0.2,24.93809523809524,21.6,30.8,,1.438095238095238,1.0,,0.0
171875,2024,49,24.8,26.024657534246575,15.8,37.8,,1.7267123287671233,1.0,,0.0
171875,2024,50,16.4,27.506666666666664,20.8,38.3,,1.7833333333333334,1.0,,0.0
171886,2024,1,21.4,27.0,20.7,35.8,84.9,1.845679012345679,1.0,,0.0
171886,2024,2,9.2,27.313333333333333,18.2,37.0,71.01666666666667,2.2369747899159664,1.0,,0.0
171886,2024,5,121.6,25.68617021276596,22.1,32.1,96.81914893617021,1.686021505376344,1.0,,0.0
171886,2024,6,0.0,28.065454545454546,17.9,37.1,66.26060606060607,2.256172839506173,1.0,,0.0
171886,2024,7,0.0,26.06086956521739,23.3,30.4,95.34782608695652,2.0043478260869567,1.0,,0.0
171886,2024,9,34.6,25.946969696969695,22.0,30.8,93.24242424242425,1.9575757575757573,1.0,,0.0
171886,2024,10,8.4,27.47738095238095,17.9,38.3,68.54166666666667,2.2642857142857142,1.0,,0.0
171886,2024,11,2.6000000000000005,26.89148936170213,22.5,34.3,87.78260869565217,2.382978723404255,1.0,,0.0
171886,2024,14,28.2,26.44727272727273,17.8,35.2,84.35220125786164,2.092638036809816,1.0,,0.0
171886,2024,15,12.600000000000001,27.23949579831933,18.1,39.1,69.53781512605042,2.671794871794872,1.0,,0.0
171886,2024,18,11.2,26.601724137931036,22.4,33.4,90.02586206896552,1.630088495575221,1.0,,0.0
171886,2024,19,0.2,27.1210843373494,16.3,38.3,66.16969696969697,2.38,1.0,,0.0
171886,2024,22,34.4,26.48695652173913,22.2,32.5,90.28260869565217,2.191111111111111,1.0,,0.0
171886,2024,23,19.6,26.852095808383236,15.5,38.1,68.79041916167665,2.332934131736527,1.0,,0.0
171886,2024,24,7.0,26.84225352112676,20.6,35.3,81.47887323943662,2.223943661971831,1.0,,0.0
171886,2024,27,7.0,26.96181818181818,19.5,35.2,82.6219512195122,1.8717791411042946,1.0,,0.0
171886,2024,28,0.2,27.051694915254238,18.2,38.1,68.02542372881356,2.1435897435897435,1.0,,0.0
171886,2024,31,29.400000000000002,26.647311827956987,23.7,32.6,92.81720430107526,1.6204301075268817,1.0,,0.0
171886,2024,32,0.0,27.770059880239522,18.5,37.6,66.74096385542168,2.1351515151515152,1.0,,0.0
171886,2024,33,0.0,27.2625,22.7,33.5,79.45833333333333,1.8958333333333333,1.0,,0.0
171886,2024,35,0.0,27.286363636363635,23.3,32.5,88.0,1.7272727272727273,1.0,,0.0
171886,2024,36,7.2,27.385119047619046,18.1,37.6,77.72619047619048,1.8862275449101797,1.0,,0.0
171886,2024,37,0.0,28.829787234042552,21.1,37.8,66.17204301075269,2.0691489361702127,1.0,,0.0
171886,2024,40,34.4,27.043356643356642,21.4,34.6,86.04929577464789,1.7626760563380282,1.0,,0.0
171886,2024,41,8.6,28.39507042253521,19.3,37.7,65.70422535211267,2.1446808510638298,1.0,,0.0
171886,2024,44,39.0,26.49718309859155,22.8,32.8,92.6056338028169,2.1098591549295778,1.0,,0.0
171886,2024,45,29.8,27.906586826347304,19.4,38.0,69.74251497005989,1.9400000000000002,1.0,,0.0
171886,2024,46,63.0,24.37826086956522,21.3,31.3,92.3913043478261,2.534782608695652,1.0,,0.0
171886,2024,48,0.8,25.695833333333336,22.2,32.7,89.79166666666667,1.9749999999999999,1.0,,0.0
171886,2024,49,7.4,27.419642857142858,18.3,37.3,76.20359281437126,2.2784431137724552,1.0,,0.0
171886,2024,50,0.2,28.230434782608693,20.1,38.2,73.08695652173913,1.6391304347826088,1.0,,0.0
171890,2024,1,63.2,25.783870967741937,17.5,35.9,74.29677419354839,2.1520547945205477,1.0,,0.0
171890,2024,2,2.4,27.33909090909091,18.4,36.9,52.78181818181818,2.5602040816326532,1.0,,0.0
171890,2024,5,43.400000000000006,26.017857142857142,21.1,33.2,82.28571428571429,1.4907894736842104,1.0,,0.0
171890,2024,6,1.4,26.80802469135802,18.5,38.2,53.425925925925924,2.5154929577464786,1.0,,0.0
171890,2024,7,0.2,27.060000000000002,22.9,32.3,77.25,1.7722222222222221,1.0,,0.0
171890,2024,9,16.4,25.337288135593223,22.5,30.0,86.66101694915254,2.275,1.0,,0.0
171890,2024,10,3.8000000000000003,27.007926829268293,18.1,40.6,55.926829268292686,2.282068965517241,1.0,,0.0
171890,2024,11,20.6,27.238636363636363,21.8,36.2,73.6590909090909,1.8604651162790697,1.0,,0.0
171890,2024,14,68.4,25.409615384615385,16.6,33.8,77.51923076923077,2.137241379310345,1.0,,0.0
171890,2024,15,13.2,27.608035714285712,15.6,39.2,49.0,2.3520408163265305,1.0,,0.0
171890,2024,18,21.799999999999997,26.130973451327435,20.3,34.3,81.16814159292035,1.9183673469387754,1.0,,0.0
171890,2024,19,29.0,26.10967741935484,15.6,40.4,57.883870967741935,2.092857142857143,1.0,,0.0
171890,2024,22,11.2,25.925,22.2,35.1,81.20454545454545,1.8710526315789473,1.0,,0.0
171890,2024,23,82.8,25.709202453987732,15.4,38.1,63.20858895705521,2.3686131386861313,1.0,,0.0
171890,2024,24,0.0,28.583076923076923,21.9,38.8,63.36923076923077,2.390909090909091,1.0,,0.0
171890,2024,27,26.0,26.25849056603774,17.2,35.1,74.16981132075472,1.918181818181818,1.0,,0.0
171890,2024,28,27.6,27.411926605504586,16.5,37.7,54.330275229357795,2.228723404255319,1.0,,0.0
171890,2024,31,26.0,26.575,22.5,35.2,82.27272727272727,1.8743589743589741,1.0,,0.0
171890,2024,32,0.8,26.151249999999997,14.7,37.5,58.39375,2.165492957746479,1.0,,0.0
171890,2024,33,0.4,27.291304347826088,22.9,33.1,69.43478260869566,2.066666666666667,1.0,,0.0
171890,2024,35,0.4,26.463636363636365,23.0,32.7,81.77272727272727,1.5833333333333333,1.0,,0.0
171890,2024,36,21.0,26.166037735849056,15.8,36.4,68.48427672955975,2.1014285714285714,1.0,,0.0
171890,2024,37,4.800000000000001,28.21034482758621,18.7,38.2,57.81609195402299,2.102439024390244,1.0,,0.0
171890,2024,40,57.6,25.53404255319149,16.6,34.5,79.51773049645391,2.0734848484848483,1.0,,0.0
171890,2024,41,25.6,26.517518248175183,16.2,38.5,59.56934306569343,2.151587301587302,1.0,,0.0
171890,2024,44,16.6,26.083870967741937,21.4,34.9,81.30645161290323,1.936,1.0,,0.0
171890,2024,45,7.0,26.74610778443114,17.2,37.2,60.01197604790419,2.1838709677419357,1.0,,0.0
171890,2024,46,19.599999999999998,25.206666666666667,21.6,32.2,85.2,1.5666666666666667,1.0,,0.0
171890,2024,48,0.0,26.716666666666665,23.1,32.5,79.77777777777777,1.6733333333333333,1.0,,0.0
171890,2024,49,16.200000000000003,26.087898089171976,18.0,38.1,67.55414012738854,2.071875,1.0,,0.0
171890,2024,50,0.2,27.824137931034482,20.5,37.5,61.333333333333336,2.527058823529412,1.0,,0.0
172100,2024,1,14.200000000000001,26.848275862068967,22.8,32.7,74.20689655172414,1.530188679245283,1.0,,0.0
172100,2024,2,4.4,,,,,1.7808333333333333,1.0,,0.0
172100,2024,5,27.0,27.195555555555554,22.9,34.2,74.14117647058823,1.1,1.0,,0.0
172100,2024,6,13.6,,,,,2.06144578313253,1.0,,0.0
172100,2024,7,0.0,,,,,1.4478260869565216,1.0,,0.0
172100,2024,9,36.0,26.09375,22.8,31.1,72.47916666666667,1.2046875,1.0,,0.0
172100,2024,10,0.4,27.708333333333332,22.9,33.2,69.08333333333333,2.0419161676646707,1.0,,0.0
172100,2024,11,32.4,,,,,1.291111111111111,1.0,,0.0
172100,2024,14,69.4,26.652173913043477,23.3,34.1,74.19753086419753,1.3365853658536584,1.0,,0.0
172100,2024,15,9.599999999999998,,,,,1.8483050847457627,1.0,,0.0
172100,2024,18,15.200000000000001,27.01,22.7,33.0,74.30952380952381,1.4728070175438597,1.0,,0.0
172100,2024,19,11.2,,,,,2.0089820359281436,1.0,,0.0
172100,2024,22,0.8,27.195348837209306,22.9,35.0,69.55555555555556,1.2232558139534884,1.0,,0.0
172100,2024,23,86.8,25.985416666666666,22.0,31.7,79.02325581395348,1.963690476190476,1.0,,0.0
172100,2024,24,10.2,,,,,1.4362318840579709,1.0,,0.0
172100,2024,27,1.0,27.574193548387097,23.4,33.1,71.55681818181819,1.156969696969697,1.0,,0.0
172100,2024,28,22.0,,,,,1.4226890756302522,1.0,,0.0
172100,2024,31,41.2,27.122340425531913,22.9,34.4,74.63333333333334,1.0021276595744681,1.0,,0.0
172100,2024,32,5.4,,,,,1.4873493975903616,1.0,,0.0
172100,2024,33,0.0,,,,,0.9916666666666667,1.0,,0.0
172100,2024,35,0.0,27.745454545454546,23.8,33.6,72.15,0.859090909090909,1.0,,0.0
172100,2024,36,6.0,28.07,24.0,34.5,73.46969696969697,1.2503030303030305,1.0,,0.0
172100,2024,37,5.2,,,,,1.676595744680851,1.0,,0.0
172100,2024,40,51.8,26.783333333333335,22.5,34.8,74.5813953488372,1.3376811594202898,1.0,,0.0
172100,2024,41,74.80000000000001,,,,,1.4893617021276595,1.0,,0.0
172100,2024,44,9.200000000000001,26.908695652173915,22.4,35.1,72.0,1.4749999999999999,1.0,,0.0
172100,2024,45,36.8,26.683333333333334,24.2,30.8,79.10526315789474,1.5857142857142856,1.0,,0.0
172100,2024,46,2.2,,,,,1.1304347826086956,1.0,,0.0
172100,2024,48,0.8,26.142857142857142,22.7,31.4,75.25,0.7047619047619048,1.0,,0.0
172100,2024,49,23.4,28.11044776119403,22.6,34.4,69.31746031746032,1.5957055214723928,1.0,,0.0
172100,2024,50,3.0,,,,,1.5736263736263736,1.0,,0.0
210050,2024,1,1.8,26.579761904761902,18.1,36.3,71.1547619047619,0.4166666666666667,1.0,,0.0
210050,2024,2,13.399999999999999,26.725833333333334,17.3,38.1,59.483333333333334,0.7658333333333334,1.0,,0.0
210050,2024,5,38.6,26.522916666666664,22.0,34.0,78.1875,0.5125000000000001,1.0,,0.0
210050,2024,6,0.0,26.896428571428572,14.0,39.4,56.107142857142854,0.7553571428571428,1.0,,0.0
210050,2024,7,0.0,27.224999999999998,21.8,36.3,70.875,0.39999999999999997,1.0,,0.0
210050,2024,9,16.2,26.530555555555555,22.9,35.1,78.22222222222223,0.5361111111111111,1.0,,0.0
210050,2024,10,9.4,26.726785714285718,15.2,39.9,57.166666666666664,0.8470238095238096,1.0,,0.0
210050,2024,11,1.8,28.485416666666666,21.8,37.3,63.125,0.2583333333333333,1.0,,0.0
210050,2024,14,52.6,26.030357142857145,13.2,35.0,72.89880952380952,0.6148809523809524,1.0,,0.0
210050,2024,15,21.2,27.2575,13.6,39.8,53.05,0.9358333333333333,1.0,,0.0
210050,2024,18,3.8000000000000003,27.259166666666665,20.2,34.5,73.96666666666667,0.6708333333333333,1.0,,0.0
210050,2024,19,4.4,26.981547619047618,15.3,40.8,54.92261904761905,1.0125,1.0,,0.0
210050,2024,22,8.399999999999999,27.43541666666667,23.2,33.5,73.1875,1.0062499999999999,1.0,,0.0
210050,2024,23,23.4,25.70357142857143,13.1,39.1,63.61904761904762,0.894047619047619,1.0,,0.0
210050,2024,24,1.2,29.165277777777778,20.9,38.6,56.763888888888886,0.5888888888888889,1.0,,0.0
210050,2024,27,1.8,27.175595238095237,18.9,35.5,69.47619047619048,0.6928571428571428,1.0,,0.0
210050,2024,28,2.2,27.540833333333335,12.9,39.0,53.208333333333336,0.7008333333333333,1.0,,0.0
210050,2024,31,6.6,27.078125,23.1,34.1,77.67708333333333,0.5416666666666666,1.0,,0.0
210050,2024,32,7.3999999999999995,26.682738095238093,13.1,40.7,59.30952380952381,0.7815476190476192,1.0,,0.0
210050,2024,33,0.0,28.425,21.4,36.3,60.125,0.49166666666666664,1.0,,0.0
210050,2024,35,0.0,28.245833333333334,22.3,34.5,67.375,0.8583333333333334,1.0,,0.0
210050,2024,36,7.199999999999999,26.473809523809525,15.5,38.2,67.95238095238095,0.6851190476190476,1.0,,0.0
210050,2024,37,3.2,27.934375,18.1,40.4,57.9375,0.6385416666666667,1.0,,0.0
210050,2024,40,16.2,26.580555555555556,17.4,36.2,72.20833333333333,0.5027777777777778,1.0,,0.0
210050,2024,41,24.0,27.273611111111112,15.1,39.7,59.40972222222222,0.5729166666666666,1.0,,0.0
210050,2024,44,33.4,26.32638888888889,21.9,36.3,76.91666666666667,0.8291666666666667,1.0,,0.0
210050,2024,45,7.0,26.853571428571428,16.9,38.6,61.648809523809526,0.7636904761904763,1.0,,0.0
210050,2024,46,8.0,25.039583333333336,20.7,35.8,79.64583333333333,0.8166666666666668,1.0,,0.0
210050,2024,48,0.4,25.53333333333333,22.4,32.6,80.5,0.6791666666666667,1.0,,0.0
210050,2024,49,8.799999999999999,26.545238095238098,15.2,37.7,67.625,0.7297619047619047,1.0,,0.0
210050,2024,50,2.4,27.848958333333332,18.5,39.7,60.1875,0.6281249999999999,1.0,,0.0
210120,2024,1,7.6,27.652380952380955,23.9,33.8,78.625,0.8708333333333332,1.0,,0.0
210120,2024,2,0.0,29.2625,20.7,36.7,59.733333333333334,,1.0,,0.0
210120,2024,5,11.8,27.61145833333333,24.7,32.9,81.55208333333333,1.0416666666666667,1.0,,0.0
210120,2024,6,0.0,28.827976190476193,20.2,36.0,64.2797619047619,,1.0,,0.0
210120,2024,7,0.0,29.879166666666666,26.0,35.2,59.625,,1.0,,0.0
210120,2024,9,51.4,26.695833333333333,23.3,31.9,85.375,0.8305555555555556,1.0,,0.0
210120,2024,10,108.6,28.24702380952381,20.8,37.7,69.00595238095238,1.0250000000000001,1.0,,0.0
210120,2024,11,0.0,30.02916666666667,24.9,37.3,58.020833333333336,,1.0,,0.0
210120,2024,14,44.4,27.664285714285718,22.4,33.3,77.98214285714286,0.8375,1.0,,0.0
210120,2024,15,0.0,29.125833333333333,21.3,37.3,59.55,,1.0,,0.0
210120,2024,18,2.0,28.546666666666667,24.6,33.6,76.14166666666667,0.8156249999999999,1.0,,0.0
210120,2024,19,0.0,28.857142857142858,20.2,36.9,61.464285714285715,,1.0,,0.0
210120,2024,22,0.0,28.983333333333334,24.4,34.4,73.60416666666667,1.0604166666666666,1.0,,0.0
210120,2024,23,5.0,28.396428571428572,22.0,36.1,71.14285714285714,0.7395833333333334,1.0,,0.0
210120,2024,24,0.0,29.279166666666665,25.0,36.2,62.5,,1.0,,0.0
210120,2024,27,42.0,27.958333333333332,23.9,34.4,76.74404761904762,1.2871794871794873,1.0,,0.0
210120,2024,28,0.0,28.409166666666668,21.3,36.3,61.675,,1.0,,0.0
210120,2024,31,52.2,27.45,24.0,34.2,81.05208333333333,1.1305555555555555,1.0,,0.0
210120,2024,32,0.0,28.905357142857145,21.4,37.2,65.77380952380952,,1.0,,0.0
210120,2024,33,0.0,28.349999999999998,22.5,35.8,65.45833333333333,,1.0,,0.0
210120,2024,35,0.0,28.8125,24.5,34.5,70.33333333333333,1.2916666666666667,1.0,,0.0
210120,2024,36,27.2,28.226190476190474,23.8,35.1,74.60119047619048,0.6020833333333333,1.0,,0.0
210120,2024,37,0.0,29.782291666666666,23.0,37.9,59.125,,1.0,,0.0
210120,2024,40,64.2,27.970833333333335,23.3,33.8,77.06944444444444,1.2166666666666666,1.0,,0.0
210120,2024,41,0.0,28.959722222222222,22.0,37.8,64.42361111111111,,1.0,,0.0
210120,2024,44,22.0,26.90277777777778,23.5,31.5,82.76388888888889,1.0,1.0,,0.0
210120,2024,45,0.0,28.57916666666667,23.2,36.0,69.38095238095238,,1.0,,0.0
210120,2024,46,0.0,28.308333333333334,24.4,33.5,68.1875,,1.0,,0.0
210120,2024,48,7.2,27.3625,22.7,30.6,81.25,1.1500000000000001,1.0,,0.0
210120,2024,49,26.4,27.83809523809524,21.6,33.8,76.48809523809524,0.60625,1.0,,0.0
210120,2024,50,0.0,29.623958333333334,23.8,36.6,60.75,,1.0,,0.0
210140,2024,1,9.2,26.709999999999997,20.7,34.3,78.6,0.8424999999999999,1.0,,0.0
210140,2024,2,0.0,,,,,,1.0,,0.0
210140,2024,5,12.6,26.736363636363635,23.3,33.8,81.42857142857143,0.9909090909090909,1.0,,0.0
210140,2024,6,0.0,27.504166666666666,22.0,34.2,73.58333333333333,1.0875,1.0,,0.0
210140,2024,7,0.0,,,,,,1.0,,0.0
210140,2024,9,58.0,26.116666666666664,22.3,32.2,82.54166666666667,1.1833333333333333,1.0,,0.0
210140,2024,10,0.6000000000000001,26.89375,23.3,34.2,79.08333333333333,1.0729166666666667,1.0,,0.0
210140,2024,11,0.0,,,,,,1.0,,0.0
210140,2024,14,37.2,26.709174311926606,22.0,33.2,77.94495412844037,1.4009174311926604,1.0,,0.0
210140,2024,15,0.0,,,,,,1.0,,0.0
210140,2024,18,24.2,26.94,20.8,34.8,75.93333333333334,1.0541666666666667,1.0,,0.0
210140,2024,19,0.0,31.791666666666668,27.6,35.0,36.833333333333336,2.5833333333333335,1.0,,0.0
210140,2024,22,0.0,28.212500000000002,22.9,34.8,73.5,1.2437500000000001,1.0,,0.0
210140,2024,23,15.200000000000001,26.208333333333332,21.5,34.5,75.89583333333333,1.3322916666666667,1.0,,0.0
210140,2024,24,0.0,,,,,,1.0,,0.0
210140,2024,27,22.2,26.98263888888889,20.1,34.7,74.39583333333333,1.1506944444444445,1.0,,0.0
210140,2024,28,0.0,,,,,,1.0,,0.0
210140,2024,31,13.0,26.415625000000002,22.8,33.3,82.02083333333333,0.7625000000000001,1.0,,0.0
210140,2024,32,0.0,26.883333333333336,19.0,33.3,66.77083333333333,1.8499999999999999,1.0,,0.0
210140,2024,33,0.0,,,,,,1.0,,0.0
210140,2024,35,0.0,27.84583333333333,22.4,34.5,72.625,0.9958333333333332,1.0,,0.0
210140,2024,36,11.8,27.548837209302327,20.7,36.5,71.65891472868218,1.12421875,1.0,,0.0
210140,2024,37,0.0,,,,,,1.0,,0.0
210140,2024,40,3.8,27.306944444444444,20.8,36.2,73.26388888888889,1.0437500000000002,1.0,,0.0
210140,2024,41,0.0,28.516666666666666,20.6,36.9,47.5,1.1083333333333334,1.0,,0.0
210140,2024,44,12.799999999999999,26.45138888888889,21.8,35.5,79.95833333333333,1.1027777777777779,1.0,,0.0
210140,2024,45,0.0,27.809375,19.0,36.8,62.510416666666664,1.1520833333333333,1.0,,0.0
210140,2024,46,0.0,,,,,,1.0,,0.0
210140,2024,48,3.6,25.087500000000002,22.6,29.4,85.54166666666667,1.3291666666666666,1.0,,0.0
210140,2024,49,0.0,26.79433962264151,20.8,34.7,76.19811320754717,1.0349056603773585,1.0,,0.0
210140,2024,50,0.0,,,,,,1.0,,0.0
210160,2024,1,0.0,,,,,,1.0,,0.0
210160,2024,2,0.0,,,,,,1.0,,0.0
210160,2024,5,0.0,,,,,,1.0,,0.0
210160,2024,6,0.0,,,,,,1.0,,0.0
210160,2024,7,0.0,,,,,,1.0,,0.0
210160,2024,9,0.0,,,,,,1.0,,0.0
210160,2024,10,0.0,,,,,,1.0,,0.0
210160,2024,11,0.0,,,,,,1.0,,0.0
210160,2024,14,0.0,,,,,,1.0,,0.0
210160,2024,15,0.0,,,,,,1.0,,0.0
210160,2024,18,0.0,,,,,,1.0,,0.0
210160,2024,19,0.0,,,,,,1.0,,0.0
210160,2024,22,0.0,,,,,,1.0,,0.0
210160,2024,23,0.0,,,,,,1.0,,0.0
210160,2024,24,0.0,,,,,,1.0,,0.0
210160,2024,27,0.0,,,,,,1.0,,0.0
210160,2024,28,1.6,31.74,26.4,37.4,36.0,0.9500000000000001,1.0,,0.0
210160,2024,31,0.0,,,,,,1.0,,0.0
210160,2024,32,0.0,26.920833333333334,18.3,36.8,56.5,1.1208333333333333,1.0,,0.0
210160,2024,33,0.0,,,,,,1.0,,0.0
210160,2024,35,0.0,,,,,,1.0,,0.0
210160,2024,36,0.0,27.3125,20.1,35.1,61.291666666666664,1.0583333333333333,1.0,,0.0
210160,2024,37,0.0,,,,,,1.0,,0.0
210160,2024,40,0.0,,,,,,1.0,,0.0
210160,2024,41,0.0,27.325,21.4,35.5,68.5,0.6291666666666667,1.0,,0.0
210160,2024,44,0.0,,,,,,1.0,,0.0
210160,2024,45,0.0,28.366666666666664,22.2,36.2,64.16666666666667,1.0416666666666667,1.0,,0.0
210160,2024,46,0.0,,,,,,1.0,,0.0
210160,2024,48,0.0,,,,,,1.0,,0.0
210160,2024,49,0.0,27.2375,23.3,33.8,70.83333333333333,1.0458333333333334,1.0,,0.0
210160,2024,50,0.0,,,,,,1.0,,0.0
210232,2024,1,99.39999999999999,26.98392857142857,22.9,34.4,81.56617647058823,,1.0,,0.0
210232,2024,2,0.2,28.034166666666668,19.6,35.3,63.86666666666667,,1.0,,0.0
210232,2024,5,53.0,25.84166666666667,23.1,32.3,87.33333333333333,,1.0,,0.0
210232,2024,6,9.0,27.524404761904766,19.1,36.4,68.47169811320755,,1.0,,0.0
210232,2024,7,0.0,28.554166666666664,23.7,32.6,61.166666666666664,,1.0,,0.0
210232,2024,9,21.0,25.79830508474576,23.5,31.8,87.83333333333333,,1.0,,0.0
210232,2024,10,64.4,26.926785714285714,17.4,36.0,71.38513513513513,,1.0,,0.0
210232,2024,11,0.0,28.74791666666667,23.4,34.9,61.541666666666664,,1.0,,0.0
210232,2024,14,102.6,26.606250000000003,20.0,33.7,79.2280701754386,,1.0,,0.0
210232,2024,15,0.2,28.216666666666665,17.8,35.0,60.458333333333336,,1.0,,0.0
210232,2024,18,2.8000000000000003,27.297916666666666,22.6,33.7,81.9875,,1.0,,0.0
210232,2024,19,0.0,27.917261904761908,17.8,35.8,62.65853658536585,,1.0,,0.0
210232,2024,22,3.4000000000000004,27.525000000000002,24.1,35.3,81.45833333333333,,1.0,,0.0
210232,2024,23,34.0,26.705952380952382,18.3,34.1,73.89473684210526,,1.0,,0.0
210232,2024,24,0.0,28.131944444444443,23.8,33.6,63.888888888888886,,1.0,,0.0
210232,2024,27,86.0,26.375694444444445,20.6,34.5,81.25714285714285,,1.0,,0.0
210232,2024,28,0.2,27.403333333333332,17.9,34.8,66.01666666666667,,1.0,,0.0
210232,2024,31,40.6,26.109722222222224,22.9,31.8,84.39393939393939,,1.0,,0.0
210232,2024,32,10.6,27.585714285714282,19.0,35.2,68.8974358974359,,1.0,,0.0
210232,2024,33,0.0,27.645833333333332,22.4,32.6,61.875,,1.0,,0.0
210232,2024,35,0.0,27.287499999999998,23.5,31.9,78.17391304347827,,1.0,,0.0
210232,2024,36,2.4,27.096129032258062,21.2,34.4,77.57264957264957,,1.0,,0.0
210232,2024,37,1.8,28.820833333333336,22.7,35.2,60.645833333333336,,1.0,,0.0
210232,2024,40,22.2,27.060416666666665,22.3,34.5,81.96666666666667,,1.0,,0.0
210232,2024,41,4.6,28.02013888888889,21.1,36.2,66.38194444444444,,1.0,,0.0
210232,2024,44,33.0,26.5875,22.3,33.4,83.98387096774194,,1.0,,0.0
210232,2024,45,0.6000000000000001,27.517261904761902,20.0,35.0,71.29931972789116,,1.0,,0.0
210232,2024,46,0.0,27.204166666666666,23.1,32.8,71.97916666666667,,1.0,,0.0
210232,2024,48,57.6,25.541666666666668,22.5,32.2,85.0,,1.0,,0.0
210232,2024,49,20.8,26.813690476190477,20.0,34.7,78.46153846153847,,1.0,,0.0
210232,2024,50,0.0,28.488541666666666,23.6,35.5,64.36458333333333,,1.0,,0.0
210280,2024,1,0.0,,,,,,1.0,,0.0
210280,2024,2,1.0,28.547222222222224,22.5,37.8,60.138888888888886,1.1805555555555556,1.0,,0.0
210280,2024,5,0.0,,,,,,1.0,,0.0
210280,2024,6,0.0,29.96666666666667,22.9,38.0,48.0625,1.2458333333333333,1.0,,0.0
210280,2024,7,2.4000000000000004,27.28333333333333,24.2,31.2,80.08333333333333,0.7708333333333334,1.0,,0.0
210280,2024,9,0.0,,,,,,1.0,,0.0
210280,2024,10,0.0,29.545833333333334,21.4,37.3,32.583333333333336,1.2833333333333334,1.0,,0.0
210280,2024,11,0.0,29.129166666666666,24.5,35.5,66.375,0.9208333333333334,1.0,,0.0
210280,2024,14,0.0,,,,,,1.0,,0.0
210280,2024,15,25.599999999999998,28.806944444444444,21.5,39.7,57.861111111111114,1.3166666666666667,1.0,,0.0
210280,2024,18,0.0,,,,,,1.0,,0.0
210280,2024,19,32.0,27.47361111111111,21.2,38.1,61.388888888888886,1.4652777777777777,1.0,,0.0
210280,2024,22,0.0,,,,,,1.0,,0.0
210280,2024,23,0.0,27.475,26.3,29.2,32.75,1.025,1.0,,0.0
210280,2024,24,10.2,27.075,22.1,35.8,73.33333333333333,0.71875,1.0,,0.0
210280,2024,27,0.0,,,,,,1.0,,0.0
210280,2024,28,79.2,26.837500000000002,22.9,34.9,75.08333333333333,0.7333333333333334,1.0,,0.0
210280,2024,31,0.0,,,,,,1.0,,0.0
210280,2024,32,0.4,28.76969696969697,22.7,37.0,69.27272727272727,0.9636363636363636,1.0,,0.0
210280,2024,33,0.2,27.491666666666664,22.4,34.0,67.08333333333333,0.9833333333333334,1.0,,0.0
210280,2024,35,0.0,,,,,,1.0,,0.0
210280,2024,36,0.0,,,,,,1.0,,0.0
210280,2024,37,0.0,29.752777777777776,24.4,39.3,61.15277777777778,1.0041666666666667,1.0,,0.0
210280,2024,40,0.0,,,,,,1.0,,0.0
210280,2024,41,0.0,29.491666666666667,23.6,37.9,63.40277777777778,1.2166666666666666,1.0,,0.0
210280,2024,44,0.0,,,,,,1.0,,0.0
210280,2024,45,0.0,30.0,24.5,36.3,55.75,1.667857142857143,1.0,,0.0
210280,2024,46,67.4,24.870833333333334,21.7,32.6,79.875,0.8541666666666666,1.0,,0.0
210280,2024,48,0.0,,,,,,1.0,,0.0
210280,2024,49,0.0,31.71666666666667,26.1,38.5,44.625,1.3333333333333333,1.0,,0.0
210280,2024,50,4.8,28.302777777777777,21.7,38.2,65.55555555555556,0.7652777777777778,1.0,,0.0
210300,2024,1,3.4000000000000004,27.18154761904762,22.1,34.2,78.9702380952381,1.1178571428571429,1.0,,0.0
210300,2024,2,0.0,27.88151260504202,16.3,37.5,61.142857142857146,1.5092436974789916,1.0,,0.0
210300,2024,5,7.6000000000000005,27.315625,23.2,33.7,81.27083333333333,1.1645833333333333,1.0,,0.0
210300,2024,6,1.2,26.857861635220125,16.1,37.1,68.42767295597484,1.425748502994012,1.0,,0.0
210300,2024,7,0.0,29.445833333333336,23.9,35.6,60.958333333333336,1.5583333333333333,1.0,,0.0
210300,2024,9,39.400000000000006,26.891666666666666,23.0,33.0,81.63888888888889,1.0236111111111112,1.0,,0.0
210300,2024,10,45.6,26.60552147239264,16.1,38.1,72.65644171779141,1.4047904191616767,1.0,,0.0
210300,2024,11,0.0,29.795833333333334,23.6,38.6,58.041666666666664,1.51875,1.0,,0.0
210300,2024,14,75.8,26.782208588957054,21.0,33.7,79.15337423312883,1.2245508982035929,1.0,,0.0
210300,2024,15,2.2,27.799166666666668,15.9,36.8,63.825,1.4925,1.0,,0.0
210300,2024,18,0.6000000000000001,27.88086956521739,22.5,35.9,77.93913043478261,0.9983333333333333,1.0,,0.0
210300,2024,19,0.8,27.16190476190476,18.0,37.3,66.64285714285714,1.4452380952380952,1.0,,0.0
210300,2024,22,0.7999999999999999,28.516666666666666,23.7,35.3,73.20833333333333,1.4041666666666668,1.0,,0.0
